count	tprate	fprate		fnrate	accuracy	case	gene	mask	method	penal	num_masked	ave_masked	perc_masked	prior	omega
37	0.33064516129	0.012539184953	0.66935483871	0.803611738149	GuidanceP	flat	ninety	fubar	yes	905	5.72784810127	0.0140175335337	0	0
37	0.33064516129	0.0188087774295	0.66935483871	0.799097065463	Guidance	flat	thirty	fubar	no	467	2.95569620253	0.00723335708311	0	0
37	0.33064516129	0.012539184953	0.66935483871	0.803611738149	GuidanceP	flat	thirty	fubar	yes	905	5.72784810127	0.0140175335337	0	0
37	0.33064516129	0.0188087774295	0.66935483871	0.799097065463	Guidance	flat	fifty	fubar	no	467	2.95569620253	0.00723335708311	0.2286717083	5.78774279276
37	0.33064516129	0.012539184953	0.66935483871	0.803611738149	GuidanceP	flat	fifty	fubar	yes	905	5.72784810127	0.0140175335337	0.20132530393	4.30246518776
37	0.33064516129	0.0188087774295	0.66935483871	0.799097065463	Guidance	flat	seventy	fubar	no	467	2.95569620253	0.00723335708311	0	0
37	0.33064516129	0.012539184953	0.66935483871	0.803611738149	GuidanceP	flat	seventy	fubar	yes	905	5.72784810127	0.0140175335337	0	0
37	0.33064516129	0.0156739811912	0.66935483871	0.801354401806	BMweights	flat	fifty	fubar	no	454	2.87341772152	0.00703200024782	0.2331006246	6.58945294633
37	0.33064516129	0.0156739811912	0.66935483871	0.801354401806	PDweights	flat	fifty	fubar	no	506	3.20253164557	0.00783742758898	0.2273802566	5.73094650657
37	0.33064516129	0.012539184953	0.66935483871	0.803611738149	BMweightsP	flat	fifty	fubar	yes	837	5.29746835443	0.0129642823952	0.19423759318	4.32763285132
37	0.33064516129	0.012539184953	0.66935483871	0.803611738149	PDweightsP	flat	fifty	fubar	yes	905	5.72784810127	0.0140175335337	0.20019304444	4.24607706805
38	0.171717171717	0.003663003663	0.828282828283	0.77688172043	truealn	flat	true	fubar	true	0	0	0	0
38	0.30303030303	0.00990099009901	0.69696969697	0.820895522388	refaln	flat	zero	fubar	zero	0	0	0	0.2217007539	6.45409062959
38	0.313131313131	0.00990099009901	0.686868686869	0.823383084577	Guidance	flat	ninety	fubar	no	275	1.74050632911	0.00465888491707	0	0
38	0.292929292929	0.00990099009901	0.707070707071	0.818407960199	GuidanceP	flat	ninety	fubar	yes	928	5.87341772152	0.0157216189202	0	0
38	0.313131313131	0.00990099009901	0.686868686869	0.823383084577	Guidance	flat	thirty	fubar	no	275	1.74050632911	0.00465888491707	0	0
38	0.292929292929	0.00990099009901	0.707070707071	0.818407960199	GuidanceP	flat	thirty	fubar	yes	928	5.87341772152	0.0157216189202	0	0
38	0.313131313131	0.00990099009901	0.686868686869	0.823383084577	Guidance	flat	fifty	fubar	no	275	1.74050632911	0.00465888491707	0.1999903338	5.29593496307
38	0.292929292929	0.00990099009901	0.707070707071	0.818407960199	GuidanceP	flat	fifty	fubar	yes	928	5.87341772152	0.0157216189202	0.18574960537	4.48877160366
38	0.313131313131	0.00990099009901	0.686868686869	0.823383084577	Guidance	flat	seventy	fubar	no	275	1.74050632911	0.00465888491707	0	0
38	0.292929292929	0.00990099009901	0.707070707071	0.818407960199	GuidanceP	flat	seventy	fubar	yes	928	5.87341772152	0.0157216189202	0	0
38	0.30303030303	0.00990099009901	0.69696969697	0.820895522388	BMweights	flat	fifty	fubar	no	256	1.62025316456	0.0043369983228	0.2084662151	6.15674622945
38	0.313131313131	0.00990099009901	0.686868686869	0.823383084577	PDweights	flat	fifty	fubar	no	291	1.8417721519	0.00492994731225	0.2040977929	5.12573526427
38	0.292929292929	0.00990099009901	0.707070707071	0.818407960199	BMweightsP	flat	fifty	fubar	yes	928	5.87341772152	0.0157216189202	0.18845075692	4.51541066261
38	0.292929292929	0.00990099009901	0.707070707071	0.818407960199	PDweightsP	flat	fifty	fubar	yes	930	5.88607594937	0.0157555017196	0.18603301015	4.50140317406
39	0.170909090909	0.0	0.829090909091	0.763239875389	truealn	flat	true	fubar	true	0	0	0	0
39	0.349206349206	0.0	0.650793650794	0.815730337079	refaln	flat	zero	fubar	zero	0	0	0	0.2447379707	6.94946557871
39	0.357142857143	0.0	0.642857142857	0.81797752809	Guidance	flat	ninety	fubar	no	427	2.70253164557	0.00662323561346	0	0
39	0.357142857143	0.0	0.642857142857	0.81797752809	GuidanceP	flat	ninety	fubar	yes	921	5.82911392405	0.0142857142857	0	0
39	0.357142857143	0.0	0.642857142857	0.81797752809	Guidance	flat	thirty	fubar	no	427	2.70253164557	0.00662323561346	0	0
39	0.357142857143	0.0	0.642857142857	0.81797752809	GuidanceP	flat	thirty	fubar	yes	921	5.82911392405	0.0142857142857	0	0
39	0.357142857143	0.0	0.642857142857	0.81797752809	Guidance	flat	fifty	fubar	no	427	2.70253164557	0.00662323561346	0.2343815531	5.5947457892
39	0.357142857143	0.0	0.642857142857	0.81797752809	GuidanceP	flat	fifty	fubar	yes	921	5.82911392405	0.0142857142857	0.21736816209	3.9608802356
39	0.349206349206	0.0	0.650793650794	0.815730337079	Guidance	flat	seventy	fubar	no	427	2.70253164557	0.00662323561346	0	0
39	0.357142857143	0.0	0.642857142857	0.81797752809	GuidanceP	flat	seventy	fubar	yes	921	5.82911392405	0.0142857142857	0	0
39	0.349206349206	0.0	0.650793650794	0.815730337079	BMweights	flat	fifty	fubar	no	400	2.53164556962	0.00620443617186	0.2398205709	6.61209529441
39	0.357142857143	0.0	0.642857142857	0.81797752809	PDweights	flat	fifty	fubar	no	433	2.74050632911	0.00671630215604	0.2344847302	5.946543954
39	0.357142857143	0.0	0.642857142857	0.81797752809	BMweightsP	flat	fifty	fubar	yes	921	5.82911392405	0.0142857142857	0.22093781567	4.06682966535
39	0.357142857143	0.0	0.642857142857	0.81797752809	PDweightsP	flat	fifty	fubar	yes	921	5.82911392405	0.0142857142857	0.21737332835	3.87210193258
40	0.163461538462	0.00164744645799	0.836538461538	0.78527607362	truealn	flat	true	fubar	true	0	0	0	0
40	0.3	0.003125	0.7	0.830952380952	refaln	flat	zero	fubar	zero	0	0	0	0.2338224475	8.01642405028
40	0.31	0.003125	0.69	0.833333333333	Guidance	flat	ninety	fubar	no	415	2.62658227848	0.00671597106468	0	0
40	0.3	0.003125	0.7	0.830952380952	GuidanceP	flat	ninety	fubar	yes	1294	8.18987341772	0.0209408832716	0	0
40	0.31	0.003125	0.69	0.833333333333	Guidance	flat	thirty	fubar	no	415	2.62658227848	0.00671597106468	0	0
40	0.3	0.003125	0.7	0.830952380952	GuidanceP	flat	thirty	fubar	yes	1294	8.18987341772	0.0209408832716	0	0
40	0.31	0.003125	0.69	0.833333333333	Guidance	flat	fifty	fubar	no	415	2.62658227848	0.00671597106468	0.209737506	6.19658217863
40	0.3	0.003125	0.7	0.830952380952	GuidanceP	flat	fifty	fubar	yes	1294	8.18987341772	0.0209408832716	0.18365615402	4.33901360396
40	0.31	0.003125	0.69	0.833333333333	Guidance	flat	seventy	fubar	no	415	2.62658227848	0.00671597106468	0	0
40	0.3	0.003125	0.7	0.830952380952	GuidanceP	flat	seventy	fubar	yes	1294	8.18987341772	0.0209408832716	0	0
40	0.31	0.003125	0.69	0.833333333333	BMweights	flat	fifty	fubar	no	414	2.62025316456	0.00669978800188	0.2093411733	6.09997970018
40	0.31	0.003125	0.69	0.833333333333	PDweights	flat	fifty	fubar	no	442	2.79746835443	0.00715291376046	0.2101552352	5.99415072259
40	0.3	0.003125	0.7	0.830952380952	BMweightsP	flat	fifty	fubar	yes	1293	8.1835443038	0.0209247002088	0.1855157065	4.37850292381
40	0.3	0.003125	0.7	0.830952380952	PDweightsP	flat	fifty	fubar	yes	1294	8.18987341772	0.0209408832716	0.18098889884	4.58121758661
41	0.191964285714	0.00151285930408	0.808035714286	0.794350282486	truealn	flat	true	fubar	true	0	0	0	0
41	0.308333333333	0.0	0.691666666667	0.814732142857	refaln	flat	zero	fubar	zero	0	0	0	0.2546191779	9.66957799217
41	0.333333333333	0.0	0.666666666667	0.821428571429	Guidance	flat	ninety	fubar	no	412	2.60759493671	0.00654591674611	0	0
41	0.333333333333	0.0030487804878	0.666666666667	0.819196428571	GuidanceP	flat	ninety	fubar	yes	873	5.5253164557	0.0138703527169	0	0
41	0.316666666667	0.0	0.683333333333	0.816964285714	Guidance	flat	thirty	fubar	no	412	2.60759493671	0.00654591674611	0	0
41	0.333333333333	0.0	0.666666666667	0.821428571429	GuidanceP	flat	thirty	fubar	yes	873	5.5253164557	0.0138703527169	0	0
41	0.333333333333	0.0	0.666666666667	0.821428571429	Guidance	flat	fifty	fubar	no	412	2.60759493671	0.00654591674611	0.2106921933	5.52089760194
41	0.333333333333	0.0	0.666666666667	0.821428571429	GuidanceP	flat	fifty	fubar	yes	873	5.5253164557	0.0138703527169	0.19638842115	4.4272266493
41	0.316666666667	0.0	0.683333333333	0.816964285714	Guidance	flat	seventy	fubar	no	412	2.60759493671	0.00654591674611	0	0
41	0.333333333333	0.0030487804878	0.666666666667	0.819196428571	GuidanceP	flat	seventy	fubar	yes	873	5.5253164557	0.0138703527169	0	0
41	0.316666666667	0.0	0.683333333333	0.816964285714	BMweights	flat	fifty	fubar	no	357	2.25949367089	0.0056720686368	0.2442276326	8.33334677367
41	0.333333333333	0.0	0.666666666667	0.821428571429	PDweights	flat	fifty	fubar	no	435	2.75316455696	0.00691134413727	0.2158535519	5.25317610092
41	0.333333333333	0.0	0.666666666667	0.821428571429	BMweightsP	flat	fifty	fubar	yes	873	5.5253164557	0.0138703527169	0.19625867608	4.3716726976
41	0.333333333333	0.0030487804878	0.666666666667	0.819196428571	PDweightsP	flat	fifty	fubar	yes	873	5.5253164557	0.0138703527169	0.19807228482	4.25749885844
42	0.206008583691	0.00170357751278	0.793991416309	0.773170731707	truealn	flat	true	fubar	true	0	0	0	0
42	0.328358208955	0.00307692307692	0.671641791045	0.80174291939	refaln	flat	zero	fubar	zero	0	0	0	0.2270780183	5.78229036251
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	Guidance	flat	ninety	fubar	no	388	2.45569620253	0.0061460478378	0	0
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	GuidanceP	flat	ninety	fubar	yes	821	5.19620253165	0.0130049105021	0	0
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	Guidance	flat	thirty	fubar	no	388	2.45569620253	0.0061460478378	0	0
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	GuidanceP	flat	thirty	fubar	yes	821	5.19620253165	0.0130049105021	0	0
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	Guidance	flat	fifty	fubar	no	388	2.45569620253	0.0061460478378	0.2263343871	5.44104437085
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	GuidanceP	flat	fifty	fubar	yes	821	5.19620253165	0.0130049105021	0.19863640281	4.5641727671
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	Guidance	flat	seventy	fubar	no	388	2.45569620253	0.0061460478378	0	0
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	GuidanceP	flat	seventy	fubar	yes	821	5.19620253165	0.0130049105021	0	0
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	BMweights	flat	fifty	fubar	no	389	2.46202531646	0.00616188816727	0.2270155181	5.35585141332
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	PDweights	flat	fifty	fubar	no	401	2.53797468354	0.00635197212102	0.2217054838	5.24918388918
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	BMweightsP	flat	fifty	fubar	yes	820	5.18987341772	0.0129890701727	0.20431265967	4.36483615476
42	0.335820895522	0.00307692307692	0.664179104478	0.803921568627	PDweightsP	flat	fifty	fubar	yes	820	5.18987341772	0.0129890701727	0.20102047741	4.61426510188
43	0.165957446809	0.0	0.834042553191	0.763570566948	truealn	flat	true	fubar	true	0	0	0	0
43	0.299145299145	0.0031847133758	0.700854700855	0.807424593968	refaln	flat	zero	fubar	zero	0	0	0	0.2057876917	6.60814210614
43	0.307692307692	0.0	0.692307692308	0.812064965197	Guidance	flat	ninety	fubar	no	454	2.87341772152	0.00734235764074	0	0
43	0.307692307692	0.0	0.692307692308	0.812064965197	GuidanceP	flat	ninety	fubar	yes	824	5.21518987342	0.013326217392	0	0
43	0.307692307692	0.0	0.692307692308	0.812064965197	Guidance	flat	thirty	fubar	no	454	2.87341772152	0.00734235764074	0	0
43	0.307692307692	0.0	0.692307692308	0.812064965197	GuidanceP	flat	thirty	fubar	yes	824	5.21518987342	0.013326217392	0	0
43	0.307692307692	0.0	0.692307692308	0.812064965197	Guidance	flat	fifty	fubar	no	454	2.87341772152	0.00734235764074	0.2055957928	5.96277239355
43	0.307692307692	0.0	0.692307692308	0.812064965197	GuidanceP	flat	fifty	fubar	yes	824	5.21518987342	0.013326217392	0.18618265461	4.53566854141
43	0.307692307692	0.0	0.692307692308	0.812064965197	Guidance	flat	seventy	fubar	no	454	2.87341772152	0.00734235764074	0	0
43	0.307692307692	0.0	0.692307692308	0.812064965197	GuidanceP	flat	seventy	fubar	yes	824	5.21518987342	0.013326217392	0	0
43	0.307692307692	0.0	0.692307692308	0.812064965197	BMweights	flat	fifty	fubar	no	464	2.93670886076	0.00750408357997	0.2008190206	5.97784737733
43	0.307692307692	0.0	0.692307692308	0.812064965197	PDweights	flat	fifty	fubar	no	474	3.0	0.00766580951919	0.2033455711	6.00457657364
43	0.307692307692	0.0	0.692307692308	0.812064965197	BMweightsP	flat	fifty	fubar	yes	912	5.77215189873	0.0147494056572	0.18491169275	4.45972351451
43	0.307692307692	0.0	0.692307692308	0.812064965197	PDweightsP	flat	fifty	fubar	yes	937	5.93037974684	0.0151537205052	0.18323714042	4.53099770218
44	0.182572614108	0.00343642611684	0.817427385892	0.758201701094	truealn	flat	true	fubar	true	0	0	0	0
44	0.320610687023	0.0104895104895	0.679389312977	0.779376498801	refaln	flat	zero	fubar	zero	0	0	0	0.2748884382	8.51204117392
44	0.320610687023	0.0104895104895	0.679389312977	0.779376498801	Guidance	flat	ninety	fubar	no	362	2.29113924051	0.00595179375884	0	0
44	0.297709923664	0.00699300699301	0.702290076336	0.774580335731	GuidanceP	flat	ninety	fubar	yes	970	6.13924050633	0.0159481766466	0	0
44	0.320610687023	0.0104895104895	0.679389312977	0.779376498801	Guidance	flat	thirty	fubar	no	362	2.29113924051	0.00595179375884	0	0
44	0.30534351145	0.00699300699301	0.69465648855	0.776978417266	GuidanceP	flat	thirty	fubar	yes	970	6.13924050633	0.0159481766466	0	0
44	0.320610687023	0.0104895104895	0.679389312977	0.779376498801	Guidance	flat	fifty	fubar	no	362	2.29113924051	0.00595179375884	0.2286083773	5.90472022184
44	0.297709923664	0.00699300699301	0.702290076336	0.774580335731	GuidanceP	flat	fifty	fubar	yes	970	6.13924050633	0.0159481766466	0.20640855432	4.29968237511
44	0.320610687023	0.0104895104895	0.679389312977	0.779376498801	Guidance	flat	seventy	fubar	no	362	2.29113924051	0.00595179375884	0	0
44	0.297709923664	0.00699300699301	0.702290076336	0.774580335731	GuidanceP	flat	seventy	fubar	yes	970	6.13924050633	0.0159481766466	0	0
44	0.320610687023	0.0104895104895	0.679389312977	0.779376498801	BMweights	flat	fifty	fubar	no	347	2.19620253165	0.00570517247049	0.2352193968	6.60491106264
44	0.320610687023	0.0104895104895	0.679389312977	0.779376498801	PDweights	flat	fifty	fubar	no	420	2.6582278481	0.00690539607379	0.2312225099	6.22569677616
44	0.297709923664	0.00699300699301	0.702290076336	0.774580335731	BMweightsP	flat	fifty	fubar	yes	970	6.13924050633	0.0159481766466	0.20308252179	4.53861741502
44	0.30534351145	0.00699300699301	0.69465648855	0.776978417266	PDweightsP	flat	fifty	fubar	yes	970	6.13924050633	0.0159481766466	0.20657483585	4.37558410952
45	0.221789883268	0.00325732899023	0.778210116732	0.768082663605	truealn	flat	true	fubar	true	0	0	0	0
45	0.391304347826	0.00302114803625	0.608695652174	0.818763326226	refaln	flat	zero	fubar	zero	0	0	0	0.2630389162	6.39063286057
45	0.405797101449	0.00302114803625	0.594202898551	0.82302771855	Guidance	flat	ninety	fubar	no	367	2.32278481013	0.00563670153128	0	0
45	0.405797101449	0.00604229607251	0.594202898551	0.820895522388	GuidanceP	flat	ninety	fubar	yes	1129	7.14556962025	0.0173401526671	0	0
45	0.405797101449	0.00302114803625	0.594202898551	0.82302771855	Guidance	flat	thirty	fubar	no	367	2.32278481013	0.00563670153128	0	0
45	0.405797101449	0.00604229607251	0.594202898551	0.820895522388	GuidanceP	flat	thirty	fubar	yes	1129	7.14556962025	0.0173401526671	0	0
45	0.405797101449	0.00302114803625	0.594202898551	0.82302771855	Guidance	flat	fifty	fubar	no	367	2.32278481013	0.00563670153128	0.25306416314	6.00071794263
45	0.405797101449	0.00604229607251	0.594202898551	0.820895522388	GuidanceP	flat	fifty	fubar	yes	1129	7.14556962025	0.0173401526671	0.23080512154	4.0437438435
45	0.405797101449	0.00302114803625	0.594202898551	0.82302771855	Guidance	flat	seventy	fubar	no	367	2.32278481013	0.00563670153128	0	0
45	0.405797101449	0.00604229607251	0.594202898551	0.820895522388	GuidanceP	flat	seventy	fubar	yes	1129	7.14556962025	0.0173401526671	0	0
45	0.405797101449	0.00604229607251	0.594202898551	0.820895522388	BMweights	flat	fifty	fubar	no	363	2.29746835443	0.00557526609225	0.25426778	6.23010559772
45	0.405797101449	0.00302114803625	0.594202898551	0.82302771855	PDweights	flat	fifty	fubar	no	376	2.37974683544	0.0057749312691	0.25063223456	6.25513969246
45	0.405797101449	0.00604229607251	0.594202898551	0.820895522388	BMweightsP	flat	fifty	fubar	yes	1129	7.14556962025	0.0173401526671	0.23015459726	3.86438455894
45	0.405797101449	0.00604229607251	0.594202898551	0.820895522388	PDweightsP	flat	fifty	fubar	yes	1129	7.14556962025	0.0173401526671	0.22766112961	3.96006143625
46	0.177419354839	0.00154083204931	0.822580645161	0.771460423634	truealn	flat	true	fubar	true	0	0	0	0
46	0.302158273381	0.00287356321839	0.697841726619	0.798767967146	refaln	flat	zero	fubar	zero	0	0	0	0.2294165602	7.11726018355
46	0.309352517986	0.00287356321839	0.690647482014	0.800821355236	Guidance	flat	ninety	fubar	no	345	2.1835443038	0.00517404280208	0	0
46	0.309352517986	0.0	0.690647482014	0.802874743326	GuidanceP	flat	ninety	fubar	yes	1182	7.48101265823	0.0177267205567	0	0
46	0.294964028777	0.00287356321839	0.705035971223	0.796714579055	Guidance	flat	thirty	fubar	no	345	2.1835443038	0.00517404280208	0	0
46	0.309352517986	0.0	0.690647482014	0.802874743326	GuidanceP	flat	thirty	fubar	yes	1182	7.48101265823	0.0177267205567	0	0
46	0.294964028777	0.00287356321839	0.705035971223	0.796714579055	Guidance	flat	fifty	fubar	no	345	2.1835443038	0.00517404280208	0.2204332802	6.15856542691
46	0.309352517986	0.0	0.690647482014	0.802874743326	GuidanceP	flat	fifty	fubar	yes	1182	7.48101265823	0.0177267205567	0.18950805097	4.27930759968
46	0.294964028777	0.00287356321839	0.705035971223	0.796714579055	Guidance	flat	seventy	fubar	no	345	2.1835443038	0.00517404280208	0	0
46	0.309352517986	0.0	0.690647482014	0.802874743326	GuidanceP	flat	seventy	fubar	yes	1182	7.48101265823	0.0177267205567	0	0
46	0.294964028777	0.00287356321839	0.705035971223	0.796714579055	BMweights	flat	fifty	fubar	no	333	2.10759493671	0.00499407609592	0.2267343976	6.98131076432
46	0.309352517986	0.00287356321839	0.690647482014	0.800821355236	PDweights	flat	fifty	fubar	no	362	2.29113924051	0.00542899563581	0.21575206	6.30371510619
46	0.309352517986	0.0	0.690647482014	0.802874743326	BMweightsP	flat	fifty	fubar	yes	1180	7.46835443038	0.0176967261057	0.18935538075	4.36951900118
46	0.309352517986	0.0	0.690647482014	0.802874743326	PDweightsP	flat	fifty	fubar	yes	1182	7.48101265823	0.0177267205567	0.19052251319	4.35922367881
47	0.148148148148	0.0	0.851851851852	0.760104302477	truealn	flat	true	fubar	true	0	0	0	0
47	0.218487394958	0.0157728706625	0.781512605042	0.775229357798	refaln	flat	zero	fubar	zero	0	0	0	0.2470562224	9.08868211185
47	0.235294117647	0.00946372239748	0.764705882353	0.784403669725	Guidance	flat	ninety	fubar	no	284	1.79746835443	0.00464143296071	0	0
47	0.218487394958	0.0	0.781512605042	0.786697247706	GuidanceP	flat	ninety	fubar	yes	601	3.80379746835	0.009822187357	0	0
47	0.235294117647	0.00946372239748	0.764705882353	0.784403669725	Guidance	flat	thirty	fubar	no	284	1.79746835443	0.00464143296071	0	0
47	0.218487394958	0.0	0.781512605042	0.786697247706	GuidanceP	flat	thirty	fubar	yes	601	3.80379746835	0.009822187357	0	0
